Time (s),Current (A)
0.00781916470999741,-0.179173954980399
0.00783025030344966,-0.178212708673076
0.00784053519029714,-0.181234035967551
0.00784893182588987,-0.176970395825464
0.00785804583556156,-0.180792393720388
0.00786938408249411,-0.178741473286191
0.00787901848626765,-0.179449925605332
0.00789051971862705,-0.17788492100758
0.00790077300959789,-0.18218033359753
0.00790972973098937,-0.183006540642653
0.00791859895988346,-0.187790064597235
0.00792970980034177,-0.168110547418467
0.00793997905038509,-0.176329373817353
0.00794997415809658,-0.179232936366019
0.00795979306463816,-0.179803368467914
0.00796914774182341,-0.179780001656646
0.00798299509332207,-0.169200741851878
0.00799010037343533,-0.169578991048813
0.00800046856937724,-0.169669142945805
0.00801004267697234,-0.167017139660648
0.00802136809942051,-0.163676767955868
0.00803010821138925,-0.152437438148704
0.0080402645074062,-0.15944944965759
0.00805159805237151,-0.158695854136701
0.00805837327095086,-0.152001938842899
0.00806991299609532,-0.145809152058924
0.00807930433259635,-0.138269592583539
0.0080898841450695,-0.149812145379064
0.00809992489794072,-0.137740554632598
0.00810964057802134,-0.131502786683828
0.00812074864459598,-0.133525037457807
0.00812930057713744,-0.132278592940979
0.00813906329668459,-0.123989202352548
0.00815181200845551,-0.120582951741086
0.00816141536574955,-0.115256308282625
0.00817115943166548,-0.115909801115215
0.00818258329080049,-0.109749838597772
0.00819192809236242,-0.100038707922838
0.00819950842218355,-0.0950984346340468
0.00821086342916668,-0.0931733688928245
0.00822059516265388,-0.087146487958848
0.00822999301857621,-0.0833059972082978
0.00824131560149497,-0.086654560284663
0.00825105087796709,-0.0767172922362756
0.00826111421936787,-0.0694300796220808
0.00826886084280227,-0.054788213352694
0.00828048207685632,-0.0615548309216361
0.00828870494657512,-0.046172591667571
0.00829962932720342,-0.0434437642810459
0.00830956152260299,-0.0411591557951934
0.00832009123405897,-0.0379936532203271
0.00832935720266997,-0.0370836144795357
0.00834186073692461,-0.0221871563253192
0.00834884662853099,-0.0242617382881793
0.0083604289637731,-0.0199402132381074
0.00837073118362756,-0.00688122920566053
0.00837950523981209,0.00159602244450942
0.00839036629735443,0.0018443124631186
0.00840012156532375,0.0115068837993978
0.00840832928456434,0.0151716247378519
0.00841987173786952,0.0310136207768552
0.00843205793903368,0.0330185940832189
0.00843899288361306,0.0263002665357427
0.00844857206743533,0.0363349516926795
0.00846011441089709,0.0419492728008593
0.00846947498744605,0.0453106833629339
0.00848172284086868,0.0557370001325839
0.00848952521794006,0.0613599169885928
0.00849842826931948,0.0780706191441676
0.0085104177798332,0.0717190330017201
0.00851949575864932,0.0704770411096842
0.00852795756990376,0.0775498238482318
0.00854060213248852,0.0893666275311615
0.00854991802333686,0.0850797532391457
0.00856000010892976,0.0942671858264764
0.00856898130203881,0.102891222854036
0.00858075348992482,0.104158863769355
0.0085899157718374,0.112040715066115
0.00860073787303398,0.110562542017162
0.00860884769254505,0.115865421491632
0.00862199692073682,0.115709296226162
0.00862955072441361,0.126826416721604
0.00864006112064397,0.134816875410265
0.00864922109707912,0.13486021059768
0.00865740491344488,0.141804372517921
0.00867267740663799,0.139586614538842
0.00868007320796663,0.144767126407576
0.00868896529578318,0.151780702457837
0.00869997765590762,0.143549326900191
0.00870959514656992,0.154659508363086
0.00872033102902124,0.151010395169342
0.00872921255144026,0.164170490145522
0.00873934925227674,0.162983476185129
0.00874935269772471,0.163029833057834
0.00875890716297826,0.163559430454614
0.00876905447185464,0.167751428484078
0.00877988610165784,0.173522914706303
0.00879107793519442,0.183818603582902
0.0087981888793721,0.167178314598852
0.0088106852486672,0.1772211223799
0.00882166814939767,0.177039630685048
0.00882939081737281,0.187569318478417
0.00884051891451359,0.181748607106432
0.00884979411596351,0.174688766610832
0.00885737654686278,0.18280897206545
0.00887033192664951,0.175144658242168
0.00887902532367438,0.1837732367628
0.00888928932229806,0.171872295864374
0.0088987128730121,0.177872246456164
0.00891006166559106,0.179459382283557
0.00892060025088354,0.18353875791211
0.00892891818990298,0.172279972693403
0.00893977120562578,0.178749493244242
0.00894948210309512,0.176627060328124
0.00896071331188828,0.18042034140165
0.00897049861098832,0.167097609257077
0.0089797171505056,0.17081815106038
0.00899026592081951,0.167176187564035
0.00899937718549573,0.164373281548631
0.0090103678430863,0.165133610545209
0.0090190683351757,0.162033770091549
0.00903060432580897,0.1612967729307
0.0090396102507039,0.158904190187746
0.0090499533160689,0.154271637003803
0.00906086472903852,0.151513865730095
0.00907003194047521,0.151386558082827
0.00907953912132032,0.155640079090661
0.00909012716935127,0.141251250253725
0.00910025865058462,0.145850542603322
0.0091103314832207,0.133728780894062
0.00911944174336655,0.136318667088254
0.00912906799740661,0.132698083082996
0.00914094907237618,0.118868562103502
0.00914959741721498,0.116425513437682
0.00916025048175048,0.112292969906981
0.00916807260788235,0.109763695366142
0.00918010376304739,0.106015517058084
0.00919147584933823,0.0914438151349517
0.00919963415237111,0.101537182162043
0.00920991685318167,0.0919552713372944
0.00922083227397168,0.0802901839003513
0.00923130291428711,0.0863543112424327
0.00924012281163238,0.0754263341543218
0.00925124806655142,0.0655823447569999
0.00925994538280927,0.0740614026468901
0.00926866823962205,0.0698036863300754
0.00927968748599459,0.0578062827165538
0.009290280492892,0.0452786112246215
0.00930013134539946,0.0462797753009023
0.00930998658270963,0.0405372513002589
0.00931996423292877,0.0285379010336965
0.00933057290943327,0.0346654248299067
0.00933988425522748,0.0224097419777809
0.00934788003272731,0.0230256923698171
0.00935983994842883,0.0138796042403616
0.00936943639946122,0.0113305449044534
0.00938069540934451,-0.000822409369395733
0.00938947375643626,-0.00892488976633604
0.00939821191257879,-0.00531111401650085
0.00940937340259932,-0.0226220472527536
0.00942002283667215,-0.0257913724558406
0.00943170638972295,-0.0282367320346893
0.00944028499274571,-0.0357082789196123
0.00945027139881965,-0.0386270416527647
0.00946064731590529,-0.0400931123108594
0.00947137952016797,-0.0559950209557627
0.00948222696119943,-0.0564460378896245
0.00948961503478297,-0.0585941609862384
0.0094981700924102,-0.0593680446860155
0.00950991717639822,-0.072690741122503
0.00951978592747387,-0.0737862761697217
0.00952962334639602,-0.0773297080619907
0.00953822445895654,-0.0795091057389466
0.00954851325785707,-0.085108103937501
0.00955962974082162,-0.0950395750384565
0.009568975770277,-0.0935990191163606
0.00958151271885847,-0.0995431920479949
0.00959146151692686,-0.113483513593668
0.00960145272808599,-0.112762809034607
0.00961081031010677,-0.114596769188839
0.00962103283391975,-0.122685159189746
0.00963140624262712,-0.120453484704339
0.00963830318895458,-0.128175937505123
0.00965218779507408,-0.14114057023293
0.00965974515573205,-0.134217733585263
0.00966923852535543,-0.138907948199744
0.00967997833851938,-0.140195281521124
0.00969011169721062,-0.150879781425664
0.00969958614363043,-0.147959606139941
0.00971030707444451,-0.158174894780731
0.00971841720261715,-0.158442900100053
0.00972976039713634,-0.160435497897798
0.00974111936023468,-0.160371201837883
0.009749638460515,-0.173810026753091
0.00976026653231699,-0.175745981778989
0.00976938523777771,-0.163055584568036
0.00977930610110235,-0.171556289465047
0.00978972512856209,-0.176396931064945
0.00980158437512508,-0.174555275646975
0.00980992063066434,-0.172407334077145
0.0098207969480789,-0.177368291575877
0.00982949414064077,-0.176453260307013
0.00983992697350584,-0.183439779112195
0.0098486390279848,-0.170677111658344
0.0098602990380837,-0.176051695047347
0.00987134604225971,-0.186989882067925
0.00987937640186581,-0.175053316724556
0.0098911325617814,-0.181001080058398
0.00989985487147293,-0.18538687057402
0.00991123900061518,-0.187189360917864
0.00991958681476788,-0.181042734409063
0.00993092087888213,-0.175684559953208
0.00993903468457919,-0.172560548252193
0.00994925546681439,-0.170322468604861
0.00995979833364973,-0.169215264522755
0.00997090008837092,-0.170543964534342
0.00998006718994853,-0.17189912534325
0.00998954771618129,-0.172750347147669
0.0100001422891348,-0.171096189935368
